panel,comparison_label,strain,contrast,orthofinder_orthogroup,OG_gene_symbol,logCPM,logFC,FDR,ma_class_from_code
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001583,gene0409,2.96263384428933,-0.105680914229218,0.848363636252646,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001587,natA,7.55725742798637,0.150334153881039,0.316396155103739,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001590,birA,6.66951286491135,0.314190855327518,0.135560579651827,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001591,psd,9.11807890218023,0.644026087464206,0.0002432272373488,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001598,qpcT,8.31924160688518,0.716634297015309,2.79489285330819e-06,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001606,rmuC,8.58473311184719,-0.72950551895515,8.95601248803462e-06,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001607,ctpA,8.46736904002461,-0.10052830752786,0.425999515738835,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001616,gene0923,4.1233746525291,-1.4162963122014,0.0389368598962277,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001618,wbpA,6.70355841273163,-0.507291811221723,0.0002612594811335,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001619,phnP,5.35081766924294,0.555355737083127,0.0107640579763796,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001622,pyrR,6.15683769651811,-0.523727815536006,0.0064829100493586,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001623,ybdG,8.07122315438023,-0.5602513921441,0.0010203496064643,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001626,entS,7.41246886497637,-0.173836110076929,0.334968706710293,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001627,gene3424,6.50521202614318,-0.328658413369034,0.144757278948121,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001629,lpxH,7.58420790716174,0.712892602678988,0.0012892755370719,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001631,gene1100,7.92970385756495,-0.332618205754981,0.00215975305095,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001632,fno,5.91005787319904,0.310691850568078,0.361917919226572,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001636,ald,10.4497967774828,-0.864645999634408,7.87400118652697e-07,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001643,gene1302,8.89820519343622,0.140198071229283,0.494433642799094,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001644,fucP,7.93868115952766,-0.625057107287205,0.0002466264524099,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001646,sadA,8.85456778435529,0.378642858322819,0.123849973746533,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001649,ybgC,4.23923063151264,-0.408821633229066,0.189019129268938,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001652,gene1451,5.96410665970134,0.507076896655791,0.0269786870391276,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001653,feoB,8.22899339642722,0.193322844518191,0.215755138855394,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001654,pepO,9.43047092797606,0.127304125035181,0.382672937003864,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001655,gor,6.64409602325967,-1.03087228618221,5.33401257272249e-05,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001656,lhr,8.00473619407721,-0.912456361941939,5.06651945723576e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001657,lig,7.26209750852715,1.07448553648771,5.70940126910055e-08,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001658,gene1507,7.24592587907569,1.8451408744003,4.92035687448129e-10,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001660,phnB,9.0903143161806,-0.410218044934394,0.00215975305095,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001661,yaeR,7.36064110562583,-0.826423183925089,6.48290599128076e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001663,wecB,7.46998110889644,0.0743403186818242,0.735925769411548,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001665,rpiB,7.5340186028061,-0.592756878392925,0.0001018214132628,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001668,pbpC,7.58086335573009,-0.448146470965223,0.0440549306271723,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001669,HEXA_B,6.49890247241567,0.0311768278129162,0.879583097889287,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001678,metH,10.3449515568047,-1.53402188980297,2.97763688690073e-07,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001683,hppA,9.237574847859,0.0452919859118323,0.738249826433491,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001689,ligD,8.59856623147337,0.380292443116856,0.0152762638755882,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001690,ku,9.19208930271241,1.77677585628763,1.24425992740314e-11,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001691,gene1987,2.88847260950873,0.73715959958658,0.0636001223248006,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001692,gene1996,7.22491915152645,-0.0666129323271117,0.743482137522892,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001694,uspA,5.19123168981953,0.326514454674465,0.468649229045972,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001695,cusA,6.74559264230441,1.10459161953472,3.64263594089303e-08,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001700,gene2078,5.62222794048592,0.124966596430562,0.541255040925823,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001701,pslF,5.97283358228137,-0.626470898733969,0.041990777968657,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001702,prsA,3.77691335904399,-0.062588747333456,0.917046184021272,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001704,hipA,7.37950423768097,-0.0908592814627474,0.732275681408531,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001720,egtD,8.72617675239111,0.805774517124179,5.0089332147935e-08,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001721,egtB,9.77409345441058,0.586012322933436,9.62718454939534e-06,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001724,pdhA,8.82605291593388,-0.634327882125094,4.24178143781444e-06,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001725,aceF,9.43799395356841,-0.507604145300756,8.6284941756702e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001726,mepM,10.2500150174925,1.1852441131422,9.67200129784834e-08,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001727,nagZ,7.16446240655454,-0.0890176740947097,0.516171664477559,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001728,gene2553,8.36227036820206,0.201286254666336,0.383471144856118,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001732,gene2593,4.73399321294682,-0.6373118982942,0.135299788312224,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001735,gene0359,9.55988640501158,1.49370794675018,1.61791866223413e-11,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001736,paiB,6.20049859420184,0.20970730321687,0.199415281233455,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001738,purT,6.61754033690132,-0.152222765594639,0.617282805205586,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001741,gene2969,6.70736134969417,-0.237035751311671,0.104441084884215,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001746,ampC,4.92460974877851,-0.0499954443512967,0.847584631108077,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001751,tktA,6.32262460779843,-0.287121226840737,0.155676023572532,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001752,crtB,7.26669854805587,0.459454265717257,0.0105905279288496,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001753,crtZ,6.35358456415574,-0.0681294422226777,0.727326585291846,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001754,mdh,11.1009137166456,0.145552257545643,0.148286394497797,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001755,herA,7.8140537874061,-0.0915724841648429,0.53894835525779,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001758,bapA,6.6192800551888,0.213003849069701,0.289015675170702,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001763,aqpZ,9.1003707138431,-0.536624442529433,0.00017786999296,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001765,gene1060,5.49690186412911,-0.113423254000684,0.617282805205586,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001767,gene3111,6.5369655409905,1.11011283224793,5.39612196958921e-07,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001779,regB,6.24990984225579,-0.748673423041971,0.0001340976259953,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001780,fumA,8.83363317086402,-0.0008023364196477,0.994622999465515,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001783,ectA,9.52681895292724,1.03116157485455,7.92008096907571e-06,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001784,ectB,11.6300323850891,1.16876152103144,1.86744914495194e-06,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001785,ectC,8.63560788187205,1.07850621642585,2.56667044191764e-05,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001786,gene0165,4.07348958900032,0.812211203165709,0.0196649138634607,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001793,ttsA,5.06408088766377,-0.744183143429695,0.0071571752745017,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001801,acd,10.0959380022842,-0.414836992550638,0.0063573423571167,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001802,cysH,6.70854290060934,-0.397833254991198,0.0440549306271723,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001814,gloA,8.89414711702446,-0.305848708929449,0.0067164322500242,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001821,nsrR,8.41969165754746,-1.49883781868903,1.35377251507029e-06,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001822,nnrS,8.62369646347253,0.311896111128961,0.0890740267794365,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001835,gcvA,6.66750995871037,0.213762304811449,0.170550011442737,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001836,ltaE,7.56325135187343,-0.0050772914184961,0.969001350912698,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001841,phaR,7.51525964854627,-0.0759798963594033,0.558740845415951,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001842,hasE,5.71744515612605,1.17988349768263,4.53654726168402e-06,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001844,argO,4.26359683080202,1.196303697289,8.95460801469081e-05,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001845,parD1_3_4,6.271621612077,-0.564704996636545,0.0054119476408244,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001851,yaeR,5.53767528883593,-0.336512555713621,0.129418305014418,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001852,UMF2,8.34370271492465,1.92953499235137,6.37694409439549e-10,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001856,mmsB,7.68758918343202,-0.223776149075592,0.159019321718154,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001861,bpt,7.53496075911233,-0.625720797923013,0.0008316632181437,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001865,ggt,7.56171520670347,-0.207626607013711,0.0662601364931936,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001871,pccA,4.1898523482679,-0.424111463545402,0.355623930823499,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001873,ydiY,8.79808379573312,0.101329913028705,0.232903126296793,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001874,xseB,5.9842858162467,-0.757364912688829,0.0035433561206154,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001875,aapQ,5.14646970571914,0.303270173733861,0.113206145620499,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001876,gene0937,9.37902289370337,1.45734742368547,1.5108143196287e-08,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001877,chrA,8.8463357379184,1.47159979618661,3.24720081242924e-10,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001883,recG,8.60433690470425,-0.596826809851741,9.0611678078052e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001885,betI,4.90090856542214,-0.467529528793657,0.274280417325983,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001887,glpA,6.47146452898398,0.373365807036157,0.0289750021536246,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001896,ectD,9.45801751685837,1.20798987704533,1.04967144848707e-06,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001898,gene1038,7.58240802933774,0.148123779778031,0.268107411279724,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001899,eamB,7.64341930151512,-0.153928780300864,0.513709401456846,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001903,gene1182,7.73912304929445,1.09977248413152,1.61330023270763e-08,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001905,hslU,10.0672276343729,-0.329100838951725,0.0171994667028327,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001906,hslV,9.05449944348844,-0.712261582310079,7.14206594360972e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001915,plsX,9.83820701867163,0.511546367222769,0.000460624119116,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001921,lptA,6.85469705491075,-0.519099168776521,0.002820690337686,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001923,ptsN,7.56709341712872,0.890487391294426,3.16187340521883e-08,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001924,ptsH,4.81406832739719,0.178556605365401,0.557075603725534,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001925,pmbA,8.4252536124001,-0.234252677482736,0.0417662653634136,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001927,tldD,10.3531202455798,-0.558679422304533,0.0001712516520734,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001929,oprO_P,7.00030058435016,0.793752815984279,1.76595276486947e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001936,aaeB,10.0964597273058,-0.536464956868775,0.0064811614094987,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001939,MA20_43670,3.28656321323673,-1.8084030159418,0.0001018214132628,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001942,herA,8.79780065765238,0.629358808000358,0.0001046474977561,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001946,gene2465,6.01392297925538,0.475988245530532,0.241264794055497,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001949,astD,7.49943778529735,-0.67077392489599,2.0646394345886e-05,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001950,astB,6.87325890873714,-0.000601536602803,0.99847494897476,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001952,E2.6.1.18,7.54442120823204,0.339873335680214,0.0053211682688917,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001953,gene1667,6.85318637946934,0.0517473286129653,0.822654086401652,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001955,mobA,6.52082231749098,-0.0562274577467516,0.7965725511848,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001956,gene1706,8.43840838621434,-0.436711193683254,0.0094802165594604,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001966,sseA,8.7787911028604,-0.543310887018156,0.0006099898607778,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001974,hpxA,10.9765948949758,-0.19847272474326,0.313952927935044,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001977,chvI,7.06866011138041,0.932775155402004,3.40733508671106e-06,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001981,acpS,3.93332245831782,-0.0509725509058497,0.916751295126307,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001985,yfmP,7.25075472655154,-0.19330924237995,0.135560579651827,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001987,fliA,4.23095790306105,0.238632894560346,0.757857703462014,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001988,flhA,6.21350678876818,-0.0028852376963895,0.993737647209342,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001989,cheB,6.91076887673603,0.581887160561201,0.0020362043343571,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001990,cheA,8.96587058975287,0.197238704118316,0.0940455333364482,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001991,motB,6.33916119416615,-0.105337098088974,0.75473578578358,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001992,fliS,4.92391334779323,0.487714959966234,0.343940606503513,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001993,gene2033,7.55541777981048,-0.468176587614254,0.013309242241124,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001994,fliE,4.00116726669946,-0.36320293581216,0.337823834785262,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001995,fliF,7.66008458006158,-0.843238548431696,0.0001283874870629,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001996,fliG,6.29623018097208,-1.27997812185671,0.0003274570139237,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001997,fliI,6.70607473521766,-1.53387429912564,6.21950600604191e-06,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001998,fliN,5.4575380816508,-1.17876906297528,0.0011031280465428,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0001999,fliP,6.1675933494403,-0.274421165600297,0.259054377207916,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002000,fliQ,3.12107732693493,-2.21497569538218,0.0007054513395394,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002001,fliR,4.77014133737102,-1.32588368094259,0.0005035780150957,down
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002002,flgI,6.75355411456571,0.10342045211671,0.731092062053982,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002003,flgH,5.37611883193953,-0.093774153437361,0.803624801672832,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002004,flgG,6.52279013726369,-0.173938072867034,0.635160167532053,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002005,flgF,6.19527384518951,0.473857413041166,0.127928986027335,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002006,flgD,4.10976417348924,-0.812823073510231,0.119740042145863,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002007,flgC,4.22862036244495,-0.283514682770285,0.718769582821472,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002008,flgB,4.29943053905134,-0.222317647677949,0.743482137522892,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002009,gene3216,7.28216551929229,0.806601772275342,3.58385151983852e-06,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002015,gene3573,5.35716083828579,0.409545879697451,0.052189903035677,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002016,pstS,8.27530559129622,-0.120036434856431,0.470595322404691,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002017,chrR,5.85385278991224,-0.366043920318671,0.0895314058662232,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002018,arsC,7.0595696945992,-0.148800440634499,0.657921881820554,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002020,sam,5.6561304749442,-0.16680275026463,0.402576459524541,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002026,rnj,8.09370537391571,0.152613243198412,0.228173049514345,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002033,linN,8.34898735924238,1.27357125329037,2.73875283032509e-10,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002034,cydD,8.37441519031135,0.0727668993479445,0.716447592193739,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002035,hipA,9.67221189141649,0.322514272275005,0.0100225244521974,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002037,zwf,8.64248212977206,-0.29489240865633,0.0610163791940524,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002038,eda,6.69806021094635,0.425053602437288,0.103926898086535,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002039,glk,8.21225393603058,1.2753336007749,6.145571457947019e-11,up
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002040,edd,9.2169845939246,0.153738284693854,0.324347028249876,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002041,cobU,7.93982168147018,0.628209270485585,0.0001368342142145,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002042,cbiB,6.24605678004597,0.436282292394456,0.0347069656315277,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002043,cobP,5.1715182895334,0.423313474345122,0.25312820685653,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002044,cobS,6.2444170053725,0.592080744230004,0.0073820748220508,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002045,cobC,5.95218905919575,0.749113586090471,0.0006653459957894,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002046,cobA,7.53843224806805,0.24237640510785,0.0422614226741663,mid
a,55 MPa Droplet vs 55 MPa Bulk,Sphingopyxis,D55_vs_B55,OG0002049,tlyA,5.42486433127708,0.583475742733196,0.0304611467949169,mid
