contrast	strain	module	orthogroup_id	gene_label	direction	logFC	pvalue	FDR	n_DEG_strains_raw	strict_function_evidence	source_table	ko_terms	pathway_ids	pathway_names	representative_product	representative_Preferred_name	member_gene_symbols	member_products	n_DEG_strains	sharing	sharing_label
D55_vs_D0	Halomonas	Aerobic respiration	OG0001130	atpE	Down	-2.30254668938502	1.07169272504014e-06	5.56085760732904e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02110	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	MULTISPECIES: F0F1 ATP synthase subunit C	atpE	atpE	MULTISPECIES: F0F1 ATP synthase subunit C;MULTISPECIES: ATP synthase F0 subunit C	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Aerobic respiration	OG0001194	nqrA	Down	-1.04854553480546	1.94335417568576e-07	1.26198491356577e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00346			MULTISPECIES: Na(+)-translocating NADH-quinone reductase subunit A	nqrA	nqrA	MULTISPECIES: Na(+)-translocating NADH-quinone reductase subunit A;Na(+)-translocating NADH-quinone reductase subunit A;NADH:ubiquinone reductase (Na(+)-transporting) subunit A	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0001319	petC	Down	-1.39078849405579	3.58047124901247e-11	1.6620710286609e-10	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00413	map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Alzheimer disease;Amyotrophic lateral sclerosis;Cardiac muscle contraction;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Metabolic pathways;Non-alcoholic fatty liver disease;Oxidative phosphorylation;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis;Two-component system	MULTISPECIES: cytochrome c1	petC	petC	MULTISPECIES: cytochrome c1;cytochrome c1	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0001320	petB	Down	-1.03407932812751	1.16245274880643e-09	3.83726826575698e-09	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00412	map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Alzheimer disease;Amyotrophic lateral sclerosis;Cardiac muscle contraction;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Metabolic pathways;Non-alcoholic fatty liver disease;Oxidative phosphorylation;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis;Two-component system	cytochrome b/b6		petB	MULTISPECIES: cytochrome bc complex cytochrome b subunit;cytochrome bc complex cytochrome b subunit;cytochrome b/b6	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0001354	ccoO	Down	-3.91812714685801	7.50743289639679e-08	1.83365401385835e-07	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00405	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome-c oxidase, cbb3-type subunit II	ccoO	ccoO	MULTISPECIES: cytochrome-c oxidase;cbb3-type subunit II;cytochrome-c oxidase	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Aerobic respiration	OG0001388	cydA	Up	2.05081661126169	2.38597170898043e-08	1.9994442921256e-07	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00425	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome ubiquinol oxidase subunit I	cydA	cydA	MULTISPECIES: cytochrome ubiquinol oxidase subunit I;cytochrome D ubiquinol oxidase subunit I;cytochrome ubiquinol oxidase subunit I	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0001388	cydA	Down	-2.46040724255733	1.21114027928685e-17	8.60436181023792e-16	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00425	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome ubiquinol oxidase subunit I	cydA	cydA	MULTISPECIES: cytochrome ubiquinol oxidase subunit I;cytochrome D ubiquinol oxidase subunit I;cytochrome ubiquinol oxidase subunit I	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Aerobic respiration	OG0001389	cydB	Up	2.38912565744914	3.82876465695401e-09	4.19412389872871e-08	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00426	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome d ubiquinol oxidase subunit II		cydB	MULTISPECIES: cytochrome d ubiquinol oxidase subunit II;cytochrome d ubiquinol oxidase subunit II	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0001389	cydB	Down	-2.69405116507088	2.50893385950138e-17	1.41059811390881e-15	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00426	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome d ubiquinol oxidase subunit II		cydB	MULTISPECIES: cytochrome d ubiquinol oxidase subunit II;cytochrome d ubiquinol oxidase subunit II	2	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Aerobic respiration	OG0001857	sdhC	Down	-1.29855119716145	2.53568159797401e-05	8.70861138976321e-05	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00241	map00020;map00190;map00650;map00720;map01100;map01110;map01120;map01200	Biosynthesis of secondary metabolites;Butanoate metabolism;Carbon metabolism;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;Other carbon fixation pathways;Oxidative phosphorylation	succinate dehydrogenase, cytochrome b556 subunit	sdhC	sdhC	succinate dehydrogenase;cytochrome b556 subunit	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Aerobic respiration	OG0002075	cyoA	Up	1.72588691292456	3.87721772910612e-08	3.07972365591557e-07	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02297	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	ubiquinol oxidase subunit II	cyoA	cyoA	ubiquinol oxidase subunit II	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002075	cyoA	Up	1.78573424929178	1.08013260778661e-11	5.69334413265585e-11	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02297	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	ubiquinol oxidase subunit II	cyoA	cyoA	ubiquinol oxidase subunit II	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002191	nuoCD	Down	-1.12769982393742	1.09320202467939e-07	2.59312982394949e-07	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K13378;K00333	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit C/D	nuoC	nuoCD;nuoD	NADH-quinone oxidoreductase subunit C/D;NADH dehydrogenase subunit D	1	single	OG in 1 strain
D55_vs_D0	Psychrobacter	Aerobic respiration	OG0002192	nuoE	Up	1.42667862058304	6.19562510812271e-05	0.0002868762171276	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00334	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NAD(P)H-dependent oxidoreductase subunit E	nuoE	nuoE	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoE;NAD(P)H-dependent oxidoreductase subunit E	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002192	nuoE	Down	-2.12757894933366	1.20643389980876e-10	5.00333246773483e-10	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00334	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NAD(P)H-dependent oxidoreductase subunit E	nuoE	nuoE	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoE;NAD(P)H-dependent oxidoreductase subunit E	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Aerobic respiration	OG0002193	nuoG	Up	3.03699894233597	7.33899371934662e-08	1.35108221724839e-06	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00336	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit NuoG	nuoG	nuoG	NADH-quinone oxidoreductase subunit NuoG	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002193	nuoG	Down	-2.20920717964316	2.36145183730791e-13	2.14367350120063e-12	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00336	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit NuoG	nuoG	nuoG	NADH-quinone oxidoreductase subunit NuoG	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Aerobic respiration	OG0002194	nuoH	Up	3.19554916285726	9.0595620982113e-09	2.82510426246263e-07	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00337	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit NuoH	nuoH	nuoH	NADH-quinone oxidoreductase subunit NuoH;MULTISPECIES: NADH-quinone oxidoreductase subunit NuoH	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002194	nuoH	Down	-2.00820515396095	9.39638357410615e-13	6.70466845418753e-12	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00337	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit NuoH	nuoH	nuoH	NADH-quinone oxidoreductase subunit NuoH;MULTISPECIES: NADH-quinone oxidoreductase subunit NuoH	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Aerobic respiration	OG0002195	nuoI	Up	3.19406171058523	7.598212425771e-11	5.38060816189496e-09	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00338	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoI	nuoI	nuoI	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoI	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002195	nuoI	Down	-2.47433198064327	2.93825786662909e-12	1.82551838557868e-11	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00338	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoI	nuoI	nuoI	MULTISPECIES: NADH-quinone oxidoreductase subunit NuoI	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Aerobic respiration	OG0002196	nuoJ	Up	2.9994867667617	7.78741767403357e-13	4.71820811481429e-10	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00339	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit J	nuoJ	nuoJ	NADH-quinone oxidoreductase subunit J	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002196	nuoJ	Down	-1.55900974555742	5.45027052566377e-13	4.22968502865958e-12	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00339	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-quinone oxidoreductase subunit J	nuoJ	nuoJ	NADH-quinone oxidoreductase subunit J	2	shared	OG in >=2 strains
D55_vs_D0	Psychrobacter	Aerobic respiration	OG0002197	nuoK	Up	3.44548169519406	6.53530516260491e-10	3.30051912860838e-08	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00340	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-ubiquinone oxidoreductase chain K	nuoK	nuoK	NADH-ubiquinone oxidoreductase chain K;NADH-quinone oxidoreductase subunit NuoK	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Aerobic respiration	OG0002197	nuoK	Down	-1.74791995195133	2.53765619704222e-08	6.64508049033172e-08	2	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00340	map00190;map01100	Metabolic pathways;Oxidative phosphorylation	NADH-ubiquinone oxidoreductase chain K	nuoK	nuoK	NADH-ubiquinone oxidoreductase chain K;NADH-quinone oxidoreductase subunit NuoK	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000261	tuf	Up	1.68442132288271	1.07955369795376e-12	7.57077571869716e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02358	map04626	Plant-pathogen interaction	MULTISPECIES: elongation factor Tu	tuf	tuf	MULTISPECIES: elongation factor Tu;hypothetical protein;EF-Tu/IF-2/RF-3 family GTPase;elongation factor Tu	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000374	fusA	Up	1.88312133372826	9.48059071994077e-16	2.09341692383557e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02355			elongation factor G	fusA	fusA	MULTISPECIES: elongation factor G;elongation factor G	1	single	OG in 1 strain
D55_vs_D0	Halomonas	Translation / ribosome	OG0000583	prfA	Up	1.30802554987176	1.15343827229097e-08	1.05637297505993e-07	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02835			MULTISPECIES: peptide chain release factor 1	prfA	prfA	MULTISPECIES: peptide chain release factor 1;peptide chain release factor 1	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000611	rpsF	Up	2.83816891936608	1.95314153064639e-14	2.39957388050842e-13	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02990	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S6	rpsF	rpsF	MULTISPECIES: 30S ribosomal protein S6;30S ribosomal protein S6	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000612	rpsR	Up	1.00122202705913	0.0004990243938416	0.0018417916818918	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02963	map03010	Ribosome	30S ribosomal protein S18	rpsR	rpsR	MULTISPECIES: 30S ribosomal protein S18;30S ribosomal protein S18	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000612	rpsR	Up	2.88464927457908	3.23055070412964e-15	5.4419792273689e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02963	map03010	Ribosome	30S ribosomal protein S18	rpsR	rpsR	MULTISPECIES: 30S ribosomal protein S18;30S ribosomal protein S18	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000613	rplI	Up	1.40920142803125	5.16241596911553e-07	8.14179729577201e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02939	map03010	Ribosome	50S ribosomal protein L9	rplI	rplI	MULTISPECIES: 50S ribosomal protein L9;50S ribosomal protein L9	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000613	rplI	Up	3.65461828865738	7.21219557966913e-17	2.94618189429484e-15	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02939	map03010	Ribosome	50S ribosomal protein L9	rplI	rplI	MULTISPECIES: 50S ribosomal protein L9;50S ribosomal protein L9	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000616	fmt	Up	1.94184583435229	4.01963952274009e-13	3.38677733727499e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K00604	map00970;map01100	Aminoacyl-tRNA biosynthesis;Metabolic pathways	methionyl-tRNA formyltransferase	fmt	fmt	MULTISPECIES: methionyl-tRNA formyltransferase;methionyl-tRNA formyltransferase	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000637	rpsA	Up	1.17125526938429	6.37125301826679e-08	1.57976137053838e-07	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02945	map03010	Ribosome	30S ribosomal protein S1	rpsA	rpsA	MULTISPECIES: 30S ribosomal protein S1;30S ribosomal protein S1	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000665	efp	Up	2.00842359950577	1.93415379613223e-09	6.06604088844543e-09	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02356			MULTISPECIES: elongation factor P	efp	efp	MULTISPECIES: elongation factor P;elongation factor P	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000685	rplM	Up	1.79385537885321	9.86336153138687e-08	2.59037311544412e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02871	map03010	Ribosome	50S ribosomal protein L13	rplM	rplM	MULTISPECIES: 50S ribosomal protein L13;50S ribosomal protein L13	3	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Translation / ribosome	OG0000685	rplM	Down	-1.03045353928322	7.14266895525937e-07	3.89938539707319e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02871	map03010	Ribosome	50S ribosomal protein L13	rplM	rplM	MULTISPECIES: 50S ribosomal protein L13;50S ribosomal protein L13	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000685	rplM	Up	2.72538145098869	5.53265484040492e-16	1.34930716555547e-14	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02871	map03010	Ribosome	50S ribosomal protein L13	rplM	rplM	MULTISPECIES: 50S ribosomal protein L13;50S ribosomal protein L13	3	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000686	rpsI	Up	1.74580554680025	4.337449407161e-07	6.99552737719044e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02996	map03010	Ribosome	30S ribosomal protein S9	rpsI	rpsI	MULTISPECIES: 30S ribosomal protein S9;30S ribosomal protein S9	3	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Translation / ribosome	OG0000686	rpsI	Down	-1.01446058938803	2.5672589740829e-05	8.78107355216927e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02996	map03010	Ribosome	30S ribosomal protein S9	rpsI	rpsI	MULTISPECIES: 30S ribosomal protein S9;30S ribosomal protein S9	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000686	rpsI	Up	3.00130399847483	2.63595919425337e-16	7.83119513347275e-15	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02996	map03010	Ribosome	30S ribosomal protein S9	rpsI	rpsI	MULTISPECIES: 30S ribosomal protein S9;30S ribosomal protein S9	3	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000687	rpsB	Up	1.64814809981419	1.35399439510019e-05	9.96096461424581e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02967	map03010	Ribosome	30S ribosomal protein S2	rpsB	rpsB	MULTISPECIES: 30S ribosomal protein S2;30S ribosomal protein S2	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000687	rpsB	Up	2.95729341822036	1.47465761162232e-16	5.4763421304338e-15	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02967	map03010	Ribosome	30S ribosomal protein S2	rpsB	rpsB	MULTISPECIES: 30S ribosomal protein S2;30S ribosomal protein S2	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000688	tsf	Up	1.12371655025105	1.73112070058041e-06	1.89369551420013e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02357			translation elongation factor Ts	tsf	tsf	MULTISPECIES: translation elongation factor Ts;translation elongation factor Ts	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000688	tsf	Up	3.19173791837569	2.78292390783685e-17	1.46687021464691e-15	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02357			translation elongation factor Ts	tsf	tsf	MULTISPECIES: translation elongation factor Ts;translation elongation factor Ts	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000700	rplY	Up	1.13410098764603	6.27140474242523e-06	5.19041260919141e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02897	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc	ctc	rplY	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc;50S ribosomal protein L25/general stress protein Ctc	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000700	rplY	Up	2.64434940875132	5.59103064232083e-13	4.29797253020047e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02897	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc	ctc	rplY	MULTISPECIES: 50S ribosomal protein L25/general stress protein Ctc;50S ribosomal protein L25/general stress protein Ctc	2	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000758	rplQ	Up	1.73548454566083	1.05416048616346e-08	4.57287548825392e-07	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02879	map03010	Ribosome	50S ribosomal protein L17	rplQ	rplQ	MULTISPECIES: 50S ribosomal protein L17;50S ribosomal protein L17	3	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Translation / ribosome	OG0000758	rplQ	Up	1.27235809070574	2.36442588792312e-05	8.25578705866489e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02879	map03010	Ribosome	50S ribosomal protein L17	rplQ	rplQ	MULTISPECIES: 50S ribosomal protein L17;50S ribosomal protein L17	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000758	rplQ	Up	1.77959855104746	8.61961921297759e-13	6.25975901955795e-12	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02879	map03010	Ribosome	50S ribosomal protein L17	rplQ	rplQ	MULTISPECIES: 50S ribosomal protein L17;50S ribosomal protein L17	3	shared	OG in >=2 strains
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000760	rpsD	Up	1.35865244786322	2.36823307695042e-07	4.51399577394488e-06	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02986	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S4	rpsD	rpsD	MULTISPECIES: 30S ribosomal protein S4;30S ribosomal protein S4	3	shared	OG in >=2 strains
D55_vs_D0	Halomonas	Translation / ribosome	OG0000760	rpsD	Up	1.09206185562664	1.04738852800869e-05	4.05409508762717e-05	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02986	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S4	rpsD	rpsD	MULTISPECIES: 30S ribosomal protein S4;30S ribosomal protein S4	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000760	rpsD	Up	2.38422736458262	7.8219094385595e-12	4.30336701097852e-11	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02986	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S4	rpsD	rpsD	MULTISPECIES: 30S ribosomal protein S4;30S ribosomal protein S4	3	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000761	rpsK	Up	2.04832189376547	2.97171014266283e-11	1.4102441561515e-10	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02948	map03010	Ribosome	30S ribosomal protein S11	rpsK	rpsK	MULTISPECIES: 30S ribosomal protein S11;30S ribosomal protein S11	1	single	OG in 1 strain
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000762	rpsM	Up	1.5874639620339	9.22272534340687e-10	3.09444213780838e-09	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02952	map03010	Ribosome	MULTISPECIES: 30S ribosomal protein S13	rpsM	rpsM	MULTISPECIES: 30S ribosomal protein S13;30S ribosomal protein S13	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000763	infA	Up	1.03987470635127	0.0002807061803027	0.0011692992543736	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02518			MULTISPECIES: translation initiation factor IF-1	infA	infA	MULTISPECIES: translation initiation factor IF-1	1	single	OG in 1 strain
D55_vs_D0	Aequorivita	Translation / ribosome	OG0000765	rplO	Up	1.05010690493577	0.0002414328621724	0.0010365957017508	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02876	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L15	rplO	rplO	MULTISPECIES: 50S ribosomal protein L15	2	shared	OG in >=2 strains
D55_vs_D0	Sphingopyxis	Translation / ribosome	OG0000765	rplO	Up	1.10342273602743	3.20820783433259e-10	1.19151021136295e-09	4	strict translation/ribosome: ribosomal structural protein or core translation factor	DEG_OG_edgeR.tsv strict full-module filter	K02876	map03010	Ribosome	MULTISPECIES: 50S ribosomal protein L15	rplO	rplO	MULTISPECIES: 50S ribosomal protein L15	2	shared	OG in >=2 strains
